0.00803199982933442,
0.00803199982933442,
0.00803199982933442,
0.00803199982933442,
0.00803199982933442,
0.00803199982933442,
0.00803199982933442,
0.00803199982933442,
0.00803199982933442,
0.00803199982933442,
